Time,cpu_util_percent,mem_util_percent,net_in,net_out,disk_usage_percent
272730,39.9385,89.266,39.4393,31.2362,11.6916
272740,39.4473,89.1742,39.4269,31.2217,11.6873
272750,38.0815,88.7731,39.4244,31.2202,11.6876
272760,38.3306,88.4685,39.4099,31.1979,9.6528
272770,38.4895,88.3143,39.4318,31.2259,9.6074
272780,35.815,88.1115,39.4302,31.2214,9.6108
272790,34.8444,88.1821,39.4246,31.2159,9.6066
272800,36.6678,88.1187,39.4152,31.2094,9.5498
272810,37.7227,88.1449,39.4325,31.2228,9.6107
272820,39.0355,88.2097,39.4203,31.218,9.2533
272830,39.7478,88.2007,39.4259,31.2186,9.2517
272840,41.8949,88.7193,39.4298,31.2236,9.2446
272850,43.9281,89.3233,39.4331,31.2235,9.2346
272860,44.7851,89.6847,39.4302,31.2239,9.2446
272870,44.4471,89.8386,39.4363,31.2275,9.245
272880,44.6063,89.9104,39.4376,31.2283,11.0427
272890,44.5377,89.5065,39.4294,31.2227,11.0349
272900,41.2585,89.4222,39.4297,31.2222,11.0381
272910,38.4408,89.3598,39.4286,31.222,11.0334
272920,37.8072,89.1603,39.4269,31.2228,11.0378
272930,38.385,88.8818,39.4264,31.2174,11.0362
272940,38.1179,88.7514,39.4232,31.2199,8.7572
272950,39.2325,88.5699,39.4295,31.2228,8.7757
272960,42.3137,88.6359,39.4407,31.2322,8.777
272970,42.6691,88.6462,39.4311,31.2238,8.7747
272980,43.3533,88.7337,39.4306,31.2231,8.7758
272990,46.1787,88.6414,39.4344,31.2249,8.7814
273000,41.8798,88.5171,39.4276,31.2194,9.2446
273010,43.6651,88.5639,39.4323,31.2259,9.2352
273020,40.2897,88.6709,39.4298,31.223,9.2481
273030,41.0139,88.8125,39.4317,31.2239,9.2486
273040,39.9514,88.8422,39.4288,31.2207,9.2321
273050,41.2826,88.8884,39.4319,31.2247,9.2502
273060,42.5693,88.909,39.4454,31.234,9.3242
273070,43.3953,88.8476,39.434,31.2213,9.3181
273080,42.1358,88.8629,39.4312,31.2233,9.3125
273090,42.6119,88.7673,39.4226,31.2138,9.2814
273100,41.0749,88.508,39.4335,31.2278,9.3082
273110,40.9143,88.4294,39.4166,31.2059,9.2974
273120,41.0474,88.4687,39.4414,31.2306,8.4672
273130,42.8022,88.7463,39.4209,31.2154,8.4583
273140,42.4701,89.3488,39.4438,31.2332,8.4616
273150,41.7801,89.4278,39.4422,31.2333,8.4614
273160,40.5643,89.3809,39.4438,31.2328,8.4614
273170,39.9491,89.2349,39.4389,31.2287,8.4621
273180,40.0424,89.2566,39.4201,31.2123,8.8636
273190,41.346,89.2627,39.4389,31.228,8.8662
273200,39.9061,89.4377,39.4251,31.2185,8.8643
273210,40.2908,89.7916,39.4279,31.2203,8.8643
273220,41.3867,90.066,39.4281,31.2198,8.8635
273230,39.9736,90.3537,39.4283,31.2205,8.8643
273240,39.7512,90.6904,39.4275,31.2211,9.8681
273250,40.6697,90.7621,39.4264,31.2182,9.866
273260,37.8765,90.4219,39.4243,31.2135,9.8479
273270,38.3753,90.1651,39.426,31.2168,9.8677
273280,36.9138,89.9422,39.4248,31.2156,9.8658
273290,34.929,89.8495,39.4267,31.2195,9.8671
273300,34.0487,89.5068,39.4246,31.2169,9.0623
273310,36.0287,89.222,39.4462,31.2361,9.0762
273320,35.241,89.0045,39.4378,31.2278,9.0767
273330,36.8169,88.8403,39.4368,31.2266,9.0752
273340,36.4981,88.6515,39.4354,31.2239,9.0755
273350,37.3868,88.787,39.4325,31.2225,9.0773
273360,39.7191,88.8785,39.4285,31.2228,8.2537
273370,40.2123,88.9033,39.4202,31.2152,8.283
273380,40.6379,88.8877,39.4132,31.203,8.256
273390,42.2456,89.106,39.4351,31.2238,8.2489
273400,40.979,89.361,39.4521,31.2374,8.2542
273410,39.4425,89.0396,39.4295,31.2207,8.2531
273420,39.8439,89.0314,39.4703,31.2552,9.06
273430,42.0723,88.9216,39.4351,31.2247,9.0862
273440,39.6173,88.9875,39.4427,31.232,9.0757
273450,39.9998,89.0334,39.451,31.2379,9.0775
273460,39.4934,88.6686,39.4411,31.2307,9.0768
273470,38.7616,88.4357,39.4591,31.247,9.0839
273480,40.4716,88.4817,39.455,31.2436,9.4068
273490,43.3675,88.4296,39.4474,31.2379,9.394
273500,40.8338,88.3159,39.4451,31.2326,9.4068
273510,39.0834,88.2849,39.4594,31.2434,9.4229
273520,37.2192,88.0324,39.4412,31.2294,9.4061
273530,36.7526,87.8541,39.436,31.224,9.406
273540,34.985,87.678,39.4397,31.2277,10.3111
273550,35.8283,87.734,39.4478,31.2345,10.3132
273560,34.1141,87.8659,39.44,31.2276,10.309
273570,33.6801,87.9913,39.4361,31.2213,10.3024
273580,34.0971,88.0127,39.4427,31.2279,10.3072
273590,35.3424,88.3359,39.4314,31.2165,10.3129
273600,35.0849,88.2428,39.4259,31.2176,11.1252
273610,39.1644,87.9095,39.4355,31.229,11.1185
273620,35.9546,87.8531,39.4452,31.2328,11.1083
273630,37.656,88.1537,39.4383,31.2292,11.1159
273640,39.0851,88.4725,39.4691,31.2611,11.1021
273650,39.6155,88.5703,39.4552,31.2335,11.1426
273660,39.7439,88.5988,39.4685,31.2542,12.7236
273670,41.0134,88.6223,39.3926,31.1878,12.6814
273680,42.0368,88.8767,39.4623,31.2535,12.7068
273690,43.2664,89.0,39.4644,31.2382,12.7221
273700,45.2689,89.0072,39.4484,31.2197,12.7011
273710,47.7419,89.0411,39.4266,31.2125,12.6896
273720,47.2383,89.027,39.5184,31.2799,10.0939
273730,50.0712,89.0121,39.4691,31.2482,10.1025
273740,45.6872,88.8455,39.4775,31.2505,10.1074
273750,45.1418,89.0453,39.4651,31.2434,10.0888
273760,43.338,89.4364,39.4813,31.2587,10.1204
273770,42.2429,89.6165,39.4568,31.2378,10.0733
273780,40.8663,89.5984,39.537,31.3114,8.4622
273790,43.1014,89.7214,39.4803,31.259,8.4281
273800,40.6341,89.8293,39.4875,31.2705,8.4306
273810,39.9031,89.6766,39.459,31.244,8.4145
273820,41.0229,89.7318,39.4558,31.238,8.3924
273830,40.4383,89.8474,39.4383,31.2203,8.4204
273840,40.4961,89.89,39.5418,31.3264,8.1616
273850,41.7328,89.7567,39.5237,31.3029,8.2579
273860,41.4833,89.5816,39.4816,31.2563,8.2194
273870,41.2114,89.4853,39.4641,31.2398,8.183
273880,43.4996,89.2422,39.4455,31.2279,8.202
273890,44.0611,89.0497,39.4561,31.2359,8.1907
273900,43.8899,89.2007,39.4692,31.2529,7.5383
273910,47.4284,89.4023,39.4824,31.2569,7.5656
273920,45.3864,89.2248,39.4554,31.2369,7.5789
273930,44.8979,89.3841,39.4471,31.2238,7.5822
273940,46.167,89.4533,39.4426,31.2206,7.5897
273950,45.9673,89.4382,39.4479,31.2252,7.5857
273960,45.1567,89.6109,39.4456,31.2306,9.3221
273970,47.0627,89.7321,39.4552,31.2325,9.325
273980,43.8317,89.5483,39.4614,31.2318,9.2908
273990,44.0845,89.4584,39.4702,31.2504,9.3247
274000,44.2783,89.4558,39.4605,31.2398,9.3199
274010,43.9494,89.3015,39.4576,31.2331,9.3107
274020,43.6605,89.1816,39.4863,31.2694,7.8838
274030,44.0568,88.9634,39.4605,31.2399,7.8806
274040,42.0334,89.016,39.473,31.2466,7.8974
274050,41.3722,88.9724,39.4676,31.248,7.8935
274060,39.66,88.7326,39.4635,31.2423,7.8511
274070,40.2604,88.8593,39.4659,31.245,7.8856
274080,41.0699,88.9181,39.5008,31.2811,8.9253
274090,44.079,88.922,39.4853,31.2533,8.8681
274100,44.7488,88.9855,39.4175,31.2084,8.8731
274110,42.7844,88.9574,39.4508,31.2291,8.8723
274120,43.4751,88.9575,39.4492,31.2283,8.8658
274130,43.8839,89.247,39.455,31.2331,8.8759
274140,45.0932,89.6069,39.5028,31.2774,9.6976
274150,46.8405,89.7113,39.4798,31.2576,9.686
274160,46.0542,89.7242,39.4841,31.2586,9.6796
274170,47.763,89.8061,39.4424,31.2195,9.6575
274180,49.2269,89.8734,39.5049,31.2804,9.6771
274190,47.1841,89.814,39.4606,31.2379,9.5877
274200,45.6628,89.9169,39.503,31.2806,12.5917
274210,51.0148,89.7967,39.4968,31.2805,12.6809
274220,46.7268,89.8489,39.4855,31.2637,12.6933
274230,45.7607,89.847,39.4788,31.2567,12.701
274240,45.1534,89.8081,39.4816,31.2642,12.6817
274250,45.9738,89.944,39.4914,31.2686,12.7063
274260,45.8848,89.6695,39.4987,31.2731,10.4195
274270,46.8936,89.4184,39.4685,31.2372,10.3514
274280,45.3839,89.2971,39.4754,31.2467,10.3426
274290,44.3577,89.2515,39.4772,31.2371,10.343
274300,43.5961,89.1031,39.4823,31.2491,10.3458
274310,43.4858,89.0626,39.4946,31.2603,10.3463
274320,43.9985,89.1819,39.4452,31.2329,8.4607
274330,46.0561,89.3911,39.426,31.2168,8.4108
274340,45.3195,89.3546,39.4825,31.2591,8.4061
274350,43.2612,89.207,39.455,31.2319,8.443
274360,44.9109,88.8322,39.4541,31.2329,8.4394
274370,42.1068,88.1649,39.407,31.1869,8.4363
274380,39.4491,87.8457,39.4873,31.2733,10.2677
274390,39.9307,87.5994,39.487,31.2566,10.1824
274400,39.4173,87.5756,39.4597,31.2437,10.1826
274410,38.1346,87.3054,39.4713,31.2488,10.1583
274420,39.1927,87.4269,39.4896,31.2705,10.1808
274430,39.2909,87.564,39.4875,31.2643,10.1791
274440,39.7718,87.4153,39.4701,31.2445,9.6858
274450,40.1142,87.146,39.4368,31.2108,9.616
274460,38.641,87.3286,39.4491,31.2205,9.6225
274470,39.7264,87.4636,39.4447,31.2238,9.639
274480,42.367,87.7442,39.4534,31.2256,9.6474
274490,40.8761,87.6589,39.4318,31.197,9.6448
274500,39.7752,87.3888,39.5055,31.2686,10.9939
274510,40.6403,87.0062,39.4739,31.2507,10.9652
274520,36.7095,86.856,39.4734,31.238,10.9348
274530,35.8858,86.6645,39.4519,31.2259,10.9486
274540,36.0301,86.326,39.4601,31.2365,10.9406
274550,34.9318,86.235,39.4607,31.2361,10.9431
274560,34.5886,86.3615,39.4573,31.2234,9.2963
274570,37.0076,86.184,39.4472,31.2376,9.2614
274580,35.2466,85.9713,39.4303,31.2161,9.2595
274590,37.4657,85.9768,39.4254,31.2086,9.2559
274600,35.1383,85.7431,39.4294,31.213,9.2635
274610,34.318,85.7641,39.4474,31.2284,9.2612
274620,34.3151,85.7131,39.4214,31.2048,8.135
274630,36.7799,85.7983,39.4538,31.2331,8.0861
274640,34.9848,85.7049,39.4679,31.2488,8.0967
274650,34.1869,85.6785,39.4703,31.247,8.0888
274660,35.7482,85.8721,39.4763,31.2526,8.0991
274670,36.7122,85.9775,39.4791,31.249,8.1023
274680,39.6032,85.9413,39.4298,31.204,7.2413
274690,42.5679,85.9003,39.4971,31.2603,7.2275
274700,39.3015,85.6314,39.4625,31.2412,7.2017
274710,38.0763,85.6648,39.4558,31.2368,7.2042
274720,36.4131,85.2712,39.4734,31.251,7.2048
274730,35.0129,84.8722,39.4462,31.2282,7.1981
274740,35.7335,84.9595,39.4417,31.2129,10.0564
274750,38.4636,85.2123,39.4588,31.2409,10.0709
274760,37.0997,85.4718,39.4704,31.2462,10.0987
274770,38.3089,85.9002,39.5062,31.2676,10.1085
274780,40.4889,85.9008,39.4468,31.2256,10.0987
274790,41.8549,85.9618,39.4518,31.226,10.096
274800,39.7289,85.8664,39.438,31.2191,16.5845
274810,44.0612,85.8717,39.4666,31.2412,16.56
274820,44.8255,85.9513,39.43,31.2076,16.5343
274830,45.2244,86.2348,39.4383,31.2127,16.5807
274840,43.0041,86.4823,39.4562,31.2294,16.56
274850,39.2776,86.3625,39.4551,31.231,16.5557
274860,38.1689,86.4854,39.503,31.2687,20.6766
274870,40.2201,86.2238,39.4587,31.2327,20.6688
274880,39.2466,86.3047,39.4423,31.2173,20.6958
274890,38.5822,86.3827,39.4399,31.2224,20.6997
274900,37.6007,86.4481,39.4416,31.2139,20.7071
274910,36.8578,86.2017,39.4658,31.2392,20.7256
274920,35.5067,86.1243,39.481,31.2612,13.1616
274930,35.8211,86.0581,39.4781,31.2606,13.1588
274940,36.1019,86.5492,39.4698,31.2457,13.1569
274950,40.3193,86.7805,39.4824,31.2561,13.1574
274960,41.9837,86.8608,39.4812,31.2553,13.1563
274970,40.9927,86.8327,39.48,31.251,13.1618
274980,39.7857,86.802,39.4331,31.2187,13.9227
274990,39.999,86.8675,39.4847,31.2602,13.9621
275000,38.4452,87.0858,39.5139,31.2803,13.9615
275010,38.8891,87.1068,39.4618,31.2393,13.949
275020,37.9216,87.0537,39.4726,31.2447,13.9489
275030,38.1795,87.0307,39.4838,31.2542,13.961
275040,38.6365,87.3823,39.5403,31.3002,9.7132
275050,39.634,87.4162,39.5562,31.3053,9.6427
275060,39.2772,87.3239,39.539,31.2924,9.7045
275070,37.5399,86.9964,39.5049,31.2709,9.671
275080,36.8424,86.9585,39.491,31.2645,9.6629
275090,35.6658,86.8586,39.4864,31.2566,9.6369
275100,34.8443,86.8898,39.465,31.2364,9.1869
275110,37.182,86.733,39.4764,31.2526,9.1785
275120,34.309,86.5633,39.4684,31.2442,9.1913
275130,32.6843,86.5931,39.4766,31.2505,9.1876
275140,36.6319,87.0237,39.4848,31.256,9.198
275150,37.3095,87.2424,39.4665,31.2415,9.1896
275160,35.7505,87.1536,39.4824,31.2672,7.3245
275170,36.5489,87.2696,39.4751,31.2514,7.2736
275180,35.9118,87.3534,39.4424,31.2279,7.3183
275190,35.4843,87.5149,39.502,31.2695,7.2987
275200,35.4974,87.3974,39.4714,31.247,7.2957
275210,33.6941,87.0493,39.4857,31.257,7.2993
275220,34.0693,87.0735,39.4378,31.2259,7.4335
275230,35.1708,87.1029,39.4873,31.2466,7.4629
275240,32.6803,87.1004,39.4858,31.2595,7.4471
275250,32.8683,86.8901,39.4983,31.256,7.4389
275260,36.0183,87.0773,39.4748,31.2429,7.4409
275270,37.7802,87.2215,39.4804,31.254,7.434
275280,38.2922,87.3513,39.4749,31.2532,7.3737
275290,39.488,87.282,39.488,31.2595,7.3604
275300,37.9147,87.3441,39.493,31.2596,7.3672
275310,37.6956,87.5604,39.5008,31.269,7.3667
275320,36.8562,87.854,39.4785,31.2463,7.3664
275330,43.7014,88.2779,39.485,31.2529,7.3666
275340,44.5874,88.408,39.483,31.2589,12.6253
275350,40.5678,88.3455,39.499,31.2671,12.6542
275360,39.6928,88.5988,39.4743,31.2447,12.6294
275370,40.0818,88.6671,39.471,31.247,12.6444
275380,38.3632,88.881,39.4945,31.2692,12.6469
275390,37.8672,88.7617,39.4812,31.2531,12.6405
275400,37.1388,88.3886,39.4593,31.2357,8.269
275410,39.9108,88.2068,39.482,31.2492,8.2738
275420,35.8972,87.8845,39.4836,31.2547,8.268
275430,34.7077,87.3912,39.4743,31.2451,8.2769
275440,34.1346,86.9219,39.4796,31.2474,8.2703
275450,36.611,86.9818,39.4766,31.2437,8.2733
275460,37.2024,87.0923,39.4876,31.252,7.0694
275470,40.0892,87.1877,39.4973,31.268,7.0612
275480,37.3745,86.9527,39.4742,31.2482,7.0461
275490,36.3663,86.9495,39.4731,31.2459,7.0462
275500,35.8801,86.7268,39.4621,31.2358,7.0299
275510,36.0713,86.568,39.4759,31.248,7.0365
275520,33.3862,86.2585,39.4234,31.1988,7.5424
275530,33.1817,86.3699,39.4623,31.2364,7.5563
275540,32.8074,86.5115,39.4578,31.2305,7.5548
275550,31.9849,86.4295,39.4502,31.2251,7.5549
275560,31.4595,86.411,39.4706,31.2414,7.5558
275570,32.1042,86.3334,39.4635,31.2356,7.5536
275580,32.2649,86.104,39.4772,31.2442,5.414
275590,33.1894,85.8741,39.4804,31.2525,5.4255
275600,31.0789,85.8616,39.4892,31.2599,5.4363
275610,31.2088,85.7189,39.4818,31.2505,5.4258
275620,31.0,85.5999,39.4766,31.2448,5.4208
275630,31.2705,85.6276,39.4796,31.2512,5.4259
275640,32.5143,85.9196,39.5211,31.2956,5.2814
275650,32.0095,85.4621,39.463,31.2332,5.3107
275660,30.1088,85.142,39.4682,31.2412,5.3134
275670,30.0419,85.3257,39.4364,31.2072,5.3037
275680,30.5226,85.5567,39.4905,31.2546,5.3194
275690,32.9648,85.785,39.4502,31.2154,5.2822
275700,33.0054,86.0625,39.4973,31.2697,5.7803
275710,37.7012,86.083,39.4681,31.2462,5.8114
275720,36.8763,86.3489,39.4844,31.2573,5.8022
275730,36.8657,86.1263,39.4946,31.2594,5.7982
275740,35.1788,85.6598,39.477,31.2524,5.7992
275750,36.2376,86.0015,39.4835,31.2565,5.7948
275760,36.4751,86.2387,39.4645,31.2396,14.5342
275770,39.47,86.5125,39.4803,31.2562,14.528
275780,38.6527,86.6451,39.4862,31.2671,14.5552
275790,39.337,86.8847,39.4939,31.2711,14.5552
275800,39.4594,86.888,39.4756,31.2472,14.5576
275810,38.6086,86.8629,39.4844,31.259,14.5492
275820,37.517,86.7932,39.503,31.266,10.9586
275830,38.8588,86.8236,39.511,31.2743,10.9639
275840,37.2212,86.5838,39.5087,31.2685,10.9628
275850,35.9036,86.3581,39.4963,31.2616,10.9572
275860,34.9157,86.1532,39.4986,31.2575,10.9778
275870,35.5242,86.0902,39.498,31.2624,10.9599
275880,37.0236,86.1377,39.5048,31.2757,6.3806
275890,38.5518,86.4001,39.4972,31.2616,6.4042
275900,36.58,86.5965,39.4832,31.2499,6.3879
275910,35.0423,86.8547,39.4928,31.2628,6.3887
275920,35.9344,87.0756,39.4853,31.254,6.3846
275930,38.8688,87.2621,39.4966,31.2651,6.39
275940,39.4824,87.3899,39.4925,31.2696,8.1624
275950,40.0353,87.4336,39.4791,31.2488,8.1575
275960,39.3453,87.7624,39.4863,31.2578,8.1582
275970,39.138,88.0276,39.4863,31.2535,8.1586
275980,38.1336,88.1662,39.4502,31.2255,8.1506
275990,38.0126,88.3689,39.4899,31.258,8.1433
276000,38.7704,88.5072,39.5292,31.2917,7.5548
276010,42.2363,88.5774,39.5342,31.2902,7.551
276020,39.9686,88.3806,39.4729,31.2389,7.5516
276030,38.2599,88.3668,39.5106,31.2731,7.5665
276040,40.1774,88.7491,39.4931,31.2569,7.5443
276050,40.1787,88.7033,39.5074,31.2686,7.5503
276060,37.8067,88.4181,39.4993,31.259,7.4091
276070,36.905,88.0221,39.4899,31.2575,7.4195
276080,33.0585,87.8711,39.4523,31.2199,7.4086
276090,32.1903,87.6829,39.4796,31.2476,7.4179
276100,32.4972,87.6229,39.4893,31.2574,7.4054
276110,33.4748,87.5575,39.4911,31.2582,7.4238
276120,31.7416,87.5281,39.5262,31.2831,6.1462
276130,32.2289,87.5606,39.4877,31.2595,6.1422
276140,32.703,87.6782,39.4951,31.2606,6.1297
276150,32.1344,87.3591,39.5034,31.2608,6.1238
276160,31.8294,87.1724,39.4707,31.2322,6.1063
276170,32.1311,87.2403,39.501,31.2676,6.1269
276180,32.6019,87.5103,39.5162,31.288,7.986
276190,33.3811,87.6596,39.4889,31.2583,7.9886
276200,33.3293,87.4951,39.4878,31.2576,7.9799
276210,32.6117,87.6643,39.4892,31.2599,7.9861
276220,32.7037,87.9112,39.5057,31.273,7.9864
276230,33.2695,88.0574,39.4962,31.2655,7.9814
276240,34.113,88.3361,39.5323,31.2904,5.6296
276250,37.3925,88.0686,39.5018,31.2707,5.6378
276260,36.8642,88.821,39.5069,31.2707,5.6372
276270,38.1141,89.4232,39.5123,31.2797,5.6378
276280,37.0717,89.4864,39.5032,31.2695,5.6365
276290,36.5146,89.4063,39.5091,31.273,5.6375
276300,35.4525,89.5529,39.5062,31.2758,7.4972
276310,36.923,89.3285,39.482,31.2507,7.4722
276320,33.008,89.3098,39.4849,31.2546,7.4604
276330,33.1017,89.0168,39.4391,31.218,7.4658
276340,33.7158,88.9357,39.4954,31.2614,7.4824
276350,31.6046,88.741,39.4879,31.2565,7.4783
276360,30.0035,88.6796,39.4964,31.2666,6.539
276370,30.8086,88.3584,39.4808,31.2569,6.5309
276380,28.5554,88.3144,39.4919,31.2652,6.5303
276390,29.704,88.6686,39.5043,31.2724,6.5317
276400,31.2262,88.6619,39.499,31.2672,6.5298
276410,31.1678,88.8047,39.4981,31.2665,6.531
276420,30.8435,88.8117,39.5018,31.2685,6.286
276430,31.4013,88.848,39.4963,31.2629,6.3073
276440,29.9117,88.8178,39.5063,31.2709,6.3089
276450,30.8832,88.9157,39.5041,31.27,6.2684
276460,30.1136,88.8759,39.5025,31.2664,6.3103
276470,30.4858,88.9526,39.5481,31.3096,6.3218
276480,30.3065,88.9558,39.4965,31.2649,5.2481
276490,32.7208,89.1058,39.5117,31.28,5.2488
276500,30.239,89.3307,39.4944,31.2632,5.2478
276510,29.5674,89.2219,39.5159,31.2886,5.2736
276520,30.8678,89.3672,39.4972,31.2658,5.2497
276530,30.5602,89.2694,39.4955,31.2641,5.2484
276540,29.6541,89.428,39.512,31.2773,5.0105
276550,32.1611,89.5625,39.4836,31.2563,5.013
276560,31.4627,89.6654,39.4944,31.2617,5.025
276570,32.003,89.7936,39.509,31.2751,5.0252
276580,33.2224,89.718,39.5081,31.2734,5.0242
276590,35.0804,89.7313,39.5154,31.2765,5.0307
276600,36.692,89.859,39.5143,31.2812,5.6587
276610,39.5848,90.0382,39.5016,31.2678,5.6608
276620,37.4538,90.1941,39.5108,31.2757,5.6612
276630,37.5486,90.4215,39.5022,31.2698,5.6604
276640,35.9405,90.4417,39.5024,31.27,5.6604
276650,35.9816,90.5999,39.4992,31.2672,5.6589
276660,38.9773,90.9196,39.508,31.2737,5.1798
276670,42.1307,91.2374,39.5097,31.2764,5.1643
276680,40.0523,91.494,39.5174,31.2843,5.1977
276690,40.6457,91.6072,39.494,31.2633,5.1963
276700,40.0675,91.6785,39.499,31.2679,5.1936
276710,38.0299,91.6828,39.4973,31.2665,5.1946
276720,37.7634,91.7385,39.5279,31.291,4.948
276730,39.3807,91.5699,39.4826,31.2578,4.9768
276740,35.285,91.364,39.5171,31.2833,4.9612
276750,34.481,90.9908,39.5099,31.2775,4.9596
276760,34.6886,90.7315,39.5239,31.2904,4.9635
276770,35.1261,90.4738,39.5292,31.3023,4.9781
276780,33.6674,90.2177,39.5022,31.274,5.6355
276790,33.1409,89.9274,39.5165,31.2811,5.6141
276800,31.6573,89.5892,39.5104,31.2751,5.6276
276810,32.2093,89.1976,39.5062,31.2724,5.6277
276820,31.6223,88.8042,39.5064,31.2728,5.6268
276830,31.1503,88.5223,39.5073,31.274,5.627
276840,32.2172,88.2386,39.4983,31.266,5.9935
276850,31.75,87.8492,39.4926,31.2652,5.9972
276860,28.5337,87.4835,39.5148,31.2832,5.9985
276870,29.3272,87.3068,39.5032,31.27,6.0103
276880,28.7802,87.0463,39.499,31.2661,5.994
276890,28.2416,86.7266,39.5198,31.2838,5.9805
276900,30.3396,87.0277,39.5027,31.2696,4.6959
276910,37.178,87.4431,39.5052,31.2729,4.7002
276920,37.6041,87.898,39.5048,31.2704,4.6994
276930,40.3047,88.1942,39.5075,31.2727,4.6986
276940,43.3756,88.3367,39.523,31.2849,4.6997
276950,45.9645,88.8488,39.5234,31.2871,4.7001
276960,45.1351,88.9706,39.5073,31.2716,5.9516
276970,46.3573,88.8781,39.5245,31.2878,5.9533
276980,43.3158,88.9065,39.5101,31.2743,5.9514
276990,43.7225,88.9115,39.5097,31.2739,5.9509
277000,41.6977,88.6623,39.5094,31.2742,5.9522
277010,40.5065,88.5232,39.511,31.2753,5.9514
277020,40.8291,88.4827,39.5073,31.2748,5.0002
277030,41.1689,88.3936,39.4962,31.266,5.006
277040,38.1474,88.1789,39.4992,31.2657,4.9825
277050,37.4678,87.8569,39.5085,31.2762,5.0005
277060,37.3108,87.7102,39.5033,31.2726,5.001
277070,36.2329,87.543,39.5057,31.2757,5.0035
277080,36.1757,87.5029,39.4752,31.2374,5.7574
277090,36.2065,87.3957,39.5043,31.2699,5.7191
277100,33.8232,87.1327,39.5029,31.2784,5.7325
277110,32.8336,87.0287,39.5199,31.2827,5.7193
277120,32.7871,86.8251,39.5208,31.2845,5.7197
277130,31.9076,86.6291,39.5181,31.2833,5.7198
277140,29.7086,86.4628,39.505,31.2726,4.8374
277150,30.6729,86.3646,39.522,31.279,4.8357
277160,29.1254,86.3551,39.5137,31.2785,4.8559
277170,28.2685,86.2665,39.5146,31.2791,4.8565
277180,27.9666,86.1247,39.5112,31.2766,4.8564
277190,27.2279,86.0833,39.512,31.276,4.8549
277200,26.5199,86.0487,39.509,31.2784,4.1101
277210,30.3633,86.0948,39.5115,31.28,4.112
277220,30.7846,86.2237,39.4991,31.2691,4.1126
277230,32.1514,86.293,39.505,31.2736,4.109
277240,33.4072,86.6316,39.4945,31.2654,4.1108
277250,35.5479,87.2877,39.5774,31.3362,4.1338
277260,38.1929,87.6528,39.4876,31.2645,5.558
277270,39.5187,87.8636,39.5143,31.2785,5.5646
277280,36.5311,87.9905,39.522,31.2838,5.5648
277290,36.2935,88.1603,39.5245,31.2851,5.5641
277300,35.86,88.1749,39.5158,31.2791,5.5639
277310,38.3487,88.5051,39.5153,31.2801,5.566
277320,38.9313,88.5824,39.5138,31.2802,5.649
277330,38.5964,88.2182,39.508,31.2729,5.6487
277340,36.3041,87.9426,39.5076,31.2747,5.651
277350,33.5876,87.4842,39.513,31.277,5.6499
277360,33.2544,87.4549,39.5085,31.2733,5.6487
277370,34.5664,87.5451,39.5092,31.2736,5.6468
277380,36.6766,87.47,39.5189,31.2813,6.2538
277390,37.1917,87.2855,39.5173,31.28,6.2548
277400,35.0499,87.3545,39.5187,31.2807,6.2541
277410,35.8548,87.5259,39.5101,31.2733,6.2377
277420,37.1137,87.8701,39.5184,31.281,6.2541
277430,40.0516,87.8357,39.5194,31.2817,6.2535
277440,37.5657,87.8482,39.4935,31.2651,7.6076
277450,35.5247,87.9333,39.5268,31.2854,7.6165
277460,35.0005,88.1081,39.5215,31.2813,7.6143
277470,36.416,88.3601,39.5227,31.2839,7.6105
277480,36.9559,88.1758,39.5108,31.2763,7.6151
277490,37.69,88.3045,39.518,31.2816,7.609
277500,38.4121,88.6516,39.5186,31.2855,6.9586
277510,42.7067,88.9149,39.5376,31.2983,6.9546
277520,40.7821,89.3152,39.5156,31.2787,6.959
